employee_id,age,salary,tenure_years,performance_score,projects_completed,satisfaction_rating,department,region,employment_status,education_level,job_level,gender,hire_date,phone_extension
EMP01528,38.5,63188.03,8.63,90.22,6.0,1.0,Engineering,East,Inactive,High School,Mid,Female,2009-12-04,7993
EMP01676,30.2,27387.82,0.26,82.53,5.0,2.0,Engineering,South,Active,Bachelor,Senior,Male,2021-12-16,6856
EMP01813,52.5,48143.74,,52.54,5.0,2.0,Finance,West,Pending,Bachelor,Lead,Female,2015-10-03,7981
EMP01242,36.9,76018.87,3.25,95.31,6.0,2.0,Engineering,East,Active,Bachelor,Senior,Male,2019-03-01,2332
EMP01343,40.4,95927.91,5.95,64.6,5.0,5.0,Engineering,Central,Inactive,Master,Mid,Female,2022-02-06,5768
EMP01550,32.0,86274.27,2.35,52.21,2.0,5.0,Operations,Central,Active,High School,Lead,Non-binary,2023-10-17,5683
EMP01387,41.4,35996.9,0.02,75.35,7.0,5.0,Engineering,East,Active,Associate,Director,Male,2007-03-16,8492
EMP01880,49.9,56561.32,0.95,83.29,7.0,4.0,,North,Active,Master,Mid,,2006-01-12,6826
EMP01207,43.2,88281.6,1.45,68.17,8.0,3.0,Marketing,Central,Terminated,Bachelor,Mid,Female,2018-05-02,2867
EMP01296,31.1,44953.27,6.7,85.24,6.0,1.0,Engineering,North,On Leave,High School,Mid,Male,2020-03-02,2838
EMP01790,21.4,84897.16,2.07,66.81,5.0,5.0,Product,East,Active,High School,Mid,Female,2006-08-11,1739
EMP01074,53.6,42527.42,0.68,71.66,9.0,5.0,Engineering,Central,Inactive,Bachelor,,Male,2007-06-21,4426
EMP01881,63.3,41205.99,2.79,96.88,10.0,4.0,Engineering,East,Active,Bachelor,Senior,Female,2016-05-17,5075
EMP01105,36.4,96241.45,3.79,82.55,6.0,4.0,Sales,East,On Leave,Bachelor,,Female,2017-01-20,5964
EMP01707,25.2,94845.03,1.22,55.47,5.0,5.0,Sales,South,Active,Master,Manager,Female,2013-06-02,9997
EMP01729,32.6,71512.56,1.75,62.68,4.0,2.0,Finance,East,Active,Bachelor,Mid,Male,2015-08-01,9394
EMP01987,53.0,64804.17,11.14,83.41,2.0,3.0,Finance,West,Active,Associate,Manager,Female,2005-09-07,7734
EMP01017,27.9,86064.62,,82.87,6.0,4.0,,Central,Active,Associate,Senior,Male,2009-09-17,4094
EMP01440,37.4,117049.02,4.25,85.04,4.0,4.0,HR,West,Pending,Master,Mid,Female,2020-06-03,2535
EMP01092,47.7,54386.25,6.77,97.97,7.0,5.0,Legal,,Active,Bachelor,Lead,Male,2016-08-09,4454
EMP01089,32.7,76899.91,1.19,57.21,5.0,5.0,Operations,North,Active,High School,Junior,Non-binary,2006-08-25,9855
EMP01451,37.4,39059.86,1.9,84.26,7.0,4.0,Operations,South,Inactive,Associate,Senior,Male,2007-06-05,7442
EMP01103,34.6,33856.16,0.24,61.29,6.0,4.0,Sales,West,Active,Bachelor,Director,Female,2019-05-06,4792
EMP01239,31.4,56752.91,4.49,78.91,4.0,4.0,Finance,West,Inactive,Master,Mid,Female,2011-12-16,2540
EMP01741,21.0,52816.75,8.17,,5.0,4.0,Sales,Central,On Leave,PhD,Junior,Male,2017-04-23,5075
EMP01247,33.3,42018.75,5.18,79.96,11.0,3.0,Marketing,Central,Active,Bachelor,Senior,Female,2016-08-03,4454
EMP01733,42.1,131377.63,3.06,59.22,4.0,5.0,Product,South,Active,Master,Director,Female,2005-10-05,7490
EMP01158,42.7,55012.08,10.87,55.84,3.0,4.0,Engineering,Central,Active,Bachelor,Senior,Male,2022-06-23,9710
EMP01480,49.2,85416.59,6.25,37.74,2.0,5.0,Finance,Central,Active,Associate,,Male,2016-08-17,5631
EMP01646,35.3,42980.04,0.07,88.86,9.0,4.0,Finance,West,On Leave,Bachelor,Manager,Male,2007-08-14,8921
EMP01866,34.1,47777.72,0.43,,3.0,2.0,Finance,South,Active,Bachelor,Senior,Female,2013-12-07,2904
EMP01973,,61121.38,2.67,63.97,7.0,3.0,Engineering,West,Active,High School,Junior,Non-binary,2022-04-06,
EMP01019,28.9,38213.21,4.12,76.33,6.0,2.0,Operations,East,Active,Master,Senior,Male,2006-08-25,1112
EMP01724,45.4,50693.53,1.2,64.05,7.0,5.0,Product,Central,Active,Bachelor,Mid,Male,2018-05-03,3687
EMP01122,28.9,104278.52,,68.24,9.0,,Marketing,West,Active,Master,Mid,Male,2023-02-05,6323
EMP01985,38.0,43925.35,3.15,52.4,6.0,4.0,Operations,West,Active,Bachelor,Lead,Male,2011-07-16,7093
EMP01723,24.5,1211009.3989226676,3.3,59.49,6.0,5.0,Marketing,West,Inactive,Associate,Director,Male,2010-04-24,3062
EMP01275,28.2,74748.91,4.35,64.85,5.0,5.0,Sales,South,Active,High School,Junior,Male,2008-11-26,6842
EMP01052,45.2,63019.19,5.85,94.94,6.0,4.0,Product,East,On Leave,Bachelor,Junior,Female,2023-08-24,7255
EMP01919,33.5,145103.83,,57.11,9.0,3.0,Engineering,West,Active,Bachelor,Director,Male,2023-11-15,9732
EMP01312,49.0,172123.69,3.06,81.72,9.0,4.0,Marketing,East,Inactive,Bachelor,Director,Female,2016-10-18,3973
EMP01778,35.5,44779.53,11.55,90.89,9.0,5.0,HR,,Active,Master,Junior,Female,2020-02-14,2479
EMP01855,52.2,28774.0,2.45,84.03,8.0,3.0,Sales,Central,Active,Master,Manager,Male,2022-10-20,6427
EMP01547,43.8,124954.59,0.48,80.24,5.0,3.0,Sales,Central,Inactive,Master,Senior,Male,2014-02-20,6617
EMP01182,,116865.63,4.78,83.48,,5.0,Finance,West,Active,Bachelor,Senior,Male,2013-10-24,4721
EMP01185,35.8,22122.77,,29.05,,1.0,Legal,Central,Active,Master,Junior,Male,2023-06-19,3575
EMP01407,27.3,82943.79,0.36,86.84,3.0,4.0,Finance,South,Terminated,Bachelor,Junior,Male,2006-10-01,8746
EMP01720,37.4,64160.78,0.94,78.0,6.0,5.0,Engineering,South,Pending,High School,Junior,Male,2021-11-20,6423
EMP01607,30.3,90616.84,1.88,,8.0,,,East,Active,Bachelor,Senior,Male,2006-02-27,5460
EMP01693,27.2,91216.68,5.26,81.8,9.0,3.0,Engineering,South,Active,High School,Junior,Female,2008-06-10,9054
EMP01521,21.3,,0.73,93.01,6.0,3.0,Operations,East,Active,Master,Senior,Female,2012-09-18,8686
EMP01381,29.6,63544.15,13.74,41.9,7.0,3.0,Marketing,West,On Leave,Bachelor,Senior,Male,2023-03-20,2107
EMP01411,259.86730977571347,90830.0,0.39,96.49,4.0,4.0,Engineering,Central,Active,Associate,Senior,Female,2012-10-02,8925
EMP01635,27.9,,4.98,69.43,,1.0,Engineering,North,Active,High School,Manager,Male,2022-02-19,8911
EMP01370,30.3,79405.87,1.14,79.94,6.0,3.0,Engineering,West,Active,Bachelor,Mid,Female,2017-02-21,9839
EMP01830,35.2,109638.59,1.26,78.47,5.0,5.0,Operations,North,Active,Master,Director,Female,2019-07-18,9368
EMP01853,31.6,36018.33,0.78,61.59,6.0,5.0,Sales,East,Active,Master,Mid,Male,2007-01-21,5372
EMP01988,46.8,108016.05,4.3,,6.0,1.0,HR,Central,Inactive,PhD,Senior,Male,2021-12-23,6016
EMP01079,38.9,72411.87,1.63,91.41,2.0,4.0,Operations,East,Inactive,Bachelor,Mid,Male,2012-03-02,7359
EMP01574,35.8,38623.4,10.32,50.16,4.0,3.0,Engineering,West,Pending,Associate,Junior,Female,2014-09-07,9031
EMP01638,38.7,86338.65,1.59,74.48,5.0,4.0,Engineering,Central,,High School,Junior,Male,2009-03-06,3695
EMP01608,25.6,61663.41,13.79,68.99,9.0,1.0,Finance,West,Inactive,Master,Director,Female,2009-09-25,9714
EMP01814,40.0,28498.5,11.4,94.11,8.0,3.0,Legal,North,,Bachelor,Director,Male,2022-01-15,1262
EMP01935,42.4,,1.7,52.36,8.0,2.0,Sales,East,Active,Bachelor,Senior,Prefer not to say,2012-02-08,3053
EMP01851,31.8,34191.4,2.18,74.85,4.0,3.0,Engineering,North,Active,Bachelor,Senior,Male,2015-05-26,7905
EMP01946,,40562.19,9.23,70.69,3.0,1.0,,Central,Active,,Junior,Male,2020-01-23,2248
EMP01417,53.5,19103.1,5.97,62.35,4.0,5.0,Marketing,South,Active,Bachelor,Junior,Male,2023-10-04,8571
EMP01762,39.2,77414.91,6.36,51.57,4.0,5.0,HR,North,Active,Bachelor,Lead,Male,2019-09-07,5538
EMP01562,58.8,,5.45,,2.0,4.0,Finance,South,Inactive,Master,Senior,Female,2023-10-13,2684
EMP01068,48.0,159712.01,5.65,86.46,10.0,1.0,Operations,Central,Terminated,Bachelor,Lead,Female,2012-11-06,4365
EMP01537,29.4,69656.52,5.65,62.66,5.0,3.0,Operations,South,Inactive,Master,Junior,Female,2017-07-24,5415
EMP01078,35.0,47265.46,2.64,86.24,9.0,1.0,Operations,North,Pending,Bachelor,Lead,,2023-08-27,4730
EMP01106,42.0,272968.32,3.41,90.29,5.0,5.0,Finance,Central,On Leave,Master,Senior,Male,2020-04-26,1974
EMP01971,39.3,76247.55,6.73,85.36,2.0,4.0,Engineering,North,Active,Master,Junior,Female,2008-06-13,3323
EMP01800,38.3,79485.58,0.53,86.61,8.0,5.0,Engineering,North,Pending,Bachelor,Mid,Female,2016-07-26,4101
EMP01639,25.1,113617.37,0.0,73.96,8.0,2.0,Sales,East,Active,Bachelor,Junior,Male,2021-09-19,7156
EMP01560,33.8,96784.36,2.05,43.22,4.0,4.0,Engineering,East,Active,Bachelor,Junior,Male,2015-08-22,3000
EMP01780,44.2,122907.69,5.89,72.88,3.0,4.0,Operations,South,Active,Master,Mid,Female,2007-12-26,1007
EMP01691,34.4,,2.67,81.6,5.0,5.0,Engineering,East,Active,Bachelor,Manager,Female,2022-06-26,6545
EMP01889,43.9,83561.35,4.91,85.42,9.0,5.0,Finance,South,Inactive,High School,Senior,Non-binary,2020-03-17,5043
EMP01994,31.2,101470.19,3.92,83.42,8.0,4.0,Engineering,West,Active,Bachelor,Senior,Male,2006-07-02,1759
EMP01891,,80010.69,8.12,44.89,8.0,5.0,Operations,West,On Leave,Associate,Senior,Male,2023-01-15,1584
EMP01736,,41982.08,5.87,85.86,4.0,5.0,Operations,Central,Pending,Bachelor,Lead,Female,2011-01-08,5288
EMP01899,50.1,33500.77,3.2,78.97,5.0,4.0,Product,East,Active,,Senior,Non-binary,2006-01-03,7599
EMP01491,37.9,111895.85,3.88,54.31,4.0,5.0,Marketing,Central,Active,Bachelor,Junior,Female,2019-02-20,1508
EMP01721,41.1,110698.43,1.49,144.3660319031074,5.0,3.0,,East,Active,Bachelor,Lead,Non-binary,2007-08-19,2415
EMP01864,56.0,53192.09,0.93,59.95,8.0,5.0,Finance,East,Terminated,Bachelor,Mid,Male,2014-09-13,2381
EMP01606,56.8,109053.01,4.12,34.26,3.0,3.0,Product,South,Active,Master,Senior,Female,2023-03-12,7492
EMP01364,42.0,25081.03,2.83,67.22,10.0,3.0,Legal,East,Active,Bachelor,Mid,Male,2014-06-24,5178
EMP01070,31.5,65924.22,6.43,67.59,4.0,3.0,HR,South,Active,Master,Mid,Female,2009-09-04,3627
EMP01549,41.7,118584.4,0.11,60.49,5.0,2.0,Engineering,Central,Active,Master,Senior,Male,2017-10-25,8556
EMP01161,28.3,33049.7,6.1,72.26,5.0,1.0,Sales,North,On Leave,Master,Director,Male,2018-01-05,4991
EMP01012,33.3,54235.76,4.85,88.29,5.0,2.0,Operations,North,Active,Bachelor,Mid,Female,2011-08-08,2976
EMP01145,40.6,,9.05,65.49,8.0,5.0,HR,East,On Leave,Master,Junior,Male,2008-08-12,8544
EMP01518,28.2,149846.62,4.56,43.69,9.0,4.0,Engineering,West,Active,Bachelor,Lead,Female,2023-10-01,2563
EMP01428,44.9,86610.24,10.64,77.05,6.0,4.0,Finance,Central,Inactive,Bachelor,Junior,Female,2016-05-05,3485
EMP01640,25.0,60468.58,14.85,74.0,6.0,5.0,Operations,North,Active,Master,Mid,Male,2009-12-15,5636
EMP01177,38.1,55939.19,0.84,94.32,9.0,5.0,Engineering,Central,On Leave,Bachelor,Mid,Female,2009-10-26,1071
EMP01441,41.8,93721.46,18.53,,9.0,4.0,Engineering,East,Inactive,High School,Director,Male,2023-12-18,3124
EMP01522,43.4,93505.08,11.96,83.85,6.0,2.0,Engineering,East,On Leave,Bachelor,Manager,Female,2014-04-03,3158
EMP01024,25.5,91285.83,0.6,49.79,6.0,5.0,Legal,North,Active,Master,Mid,Male,2007-04-23,4673
EMP01965,37.1,41509.0,5.39,78.53,6.0,4.0,Marketing,Central,Active,Bachelor,Manager,Female,2013-08-03,2496
EMP01689,45.1,38339.55,6.78,91.84,,4.0,Engineering,North,Terminated,Master,Mid,Female,2013-12-07,7540
EMP01232,40.2,129743.14,0.66,63.3,7.0,1.0,Sales,East,Active,Bachelor,Senior,Female,2021-11-11,5409
EMP01211,43.7,127489.51,11.03,80.5,8.0,5.0,Operations,East,Active,Master,Manager,Male,2005-04-27,1209
EMP01084,34.6,751189.6167769828,11.23,65.1,3.0,4.0,Engineering,Central,Inactive,Master,Mid,Male,2007-01-04,3304
EMP01144,39.8,128902.52,0.4,74.53,4.0,4.0,HR,West,Active,Bachelor,Manager,Female,2014-04-12,3529
EMP01754,48.5,57320.92,5.41,56.36,7.0,2.0,Engineering,East,Active,Bachelor,Junior,Male,2006-12-04,9543
EMP01520,45.5,70742.81,2.74,88.5,6.0,2.0,Engineering,,Terminated,Master,Mid,Female,2020-01-12,2174
EMP01349,282.320342142309,44182.9,0.6,77.1,9.0,5.0,Engineering,West,Active,Bachelor,Mid,Male,2018-05-03,9706
EMP01299,46.1,51570.11,0.22,73.64,7.0,2.0,Product,West,Active,PhD,Junior,Non-binary,,8405
EMP01767,37.7,51463.91,0.87,79.5,6.0,2.0,Sales,North,,Associate,Junior,Male,2016-04-22,9769
EMP01429,48.6,25773.24,0.67,,7.0,4.0,Operations,Central,Active,High School,Junior,Male,2010-11-16,8254
EMP01613,,84484.8,0.6,75.18,3.0,4.0,Engineering,West,Active,Associate,Junior,Male,2014-10-16,
EMP01951,35.6,138854.48,2.46,68.37,,2.0,Finance,North,Active,Master,Manager,Female,2021-01-08,3157
EMP01960,42.5,61744.06,4.54,,9.0,3.0,Product,Central,Inactive,Bachelor,Junior,Female,2011-01-21,3421
EMP01009,33.3,65981.93,1.26,81.9,7.0,3.0,Operations,Central,Inactive,Bachelor,Manager,Male,2015-02-01,7094
EMP01157,56.7,92981.17,,76.04,6.0,3.0,Engineering,East,Active,Master,Lead,Male,2017-07-15,7073
EMP01540,32.2,54242.27,,55.01,11.0,3.0,Product,North,Inactive,High School,Lead,Female,2010-03-14,4276
EMP01507,32.1,48596.15,0.0,22.52,9.0,2.0,Engineering,Central,Active,Master,Senior,Female,2005-12-24,7651
EMP01437,54.3,66683.16,1.64,86.37,7.0,5.0,Finance,East,Active,Bachelor,Senior,Male,2012-02-21,9327
EMP01267,54.3,101498.64,5.66,13.35,9.0,4.0,Engineering,South,Active,Bachelor,Director,Male,2023-10-16,8814
EMP01462,38.4,155827.46,1.46,71.7,8.0,3.0,Operations,North,Active,Master,Mid,Male,2007-01-25,2127
EMP01577,40.4,37955.08,0.55,61.53,5.0,5.0,Product,South,Pending,Master,Senior,Male,2008-12-01,9305
EMP01339,42.1,175362.77,3.24,95.95,5.0,2.0,Engineering,Central,Active,Bachelor,Senior,Female,2007-05-02,9379
EMP01256,232.24808755896362,,3.35,,5.0,4.0,Finance,West,Active,Bachelor,Mid,Female,2009-02-02,1733
EMP01145,40.6,,9.05,65.49,8.0,5.0,HR,East,On Leave,Master,Junior,Male,2008-08-12,8544
EMP01871,36.2,93173.94,0.55,69.78,3.0,3.0,Finance,West,Inactive,,Junior,Male,2023-09-25,8582
EMP01666,39.1,56971.58,0.96,80.6,3.0,4.0,Sales,Central,Active,High School,,Male,2012-03-05,2260
EMP01561,40.9,35052.33,0.49,78.33,,5.0,Marketing,East,Active,Bachelor,Mid,Male,2009-09-20,9858
EMP01018,43.2,,12.06,94.42,10.0,5.0,Engineering,West,Active,Bachelor,Lead,Male,2017-07-26,4331
EMP01288,43.9,58717.73,13.51,70.1,4.0,5.0,Sales,,Active,Bachelor,Junior,Male,2010-05-02,2788
EMP01002,36.6,49094.32,0.9,91.38,2.0,,MARKETING,East,On Leave,Bachelor,Senior,Female,2022-02-14,3839
EMP01342,40.4,57172.08,,95.54,,5.0,Sales,West,Active,Bachelor,Lead,Female,2007-04-18,9043
EMP01270,39.3,83985.27,5.26,51.74,8.0,1.0,Legal,Central,Pending,Master,Senior,Male,2011-10-27,9407
EMP01266,25.5,116195.71,8.2,76.52,9.0,5.0,Product,East,On Leave,Master,Mid,Female,2018-06-17,3092
EMP01834,30.3,94200.76,3.3,73.69,5.0,3.0,Engineering,South,Active,Master,Mid,,2011-05-18,1652
EMP01841,,90370.3,2.15,69.79,0.0,4.0,Sales,South,Inactive,Master,Junior,Male,2023-09-15,9823
EMP01096,23.4,39245.2,2.64,74.74,6.0,5.0,Marketing,East,Inactive,Master,Manager,Male,2020-02-13,7815
EMP01993,35.5,54425.68,5.7,78.42,7.0,1.0,Marketing,West,Active,,Director,Prefer not to say,2009-04-27,2306
EMP01043,36.8,66146.38,4.61,,11.0,4.0,HR,South,Active,Master,Senior,Female,2012-09-13,4361
EMP01100,61.0,77763.05,11.76,60.22,4.0,4.0,Operations,West,Inactive,Master,Lead,Male,2023-10-04,3279
EMP01399,36.9,125864.77,9.13,74.13,5.0,1.0,Marketing,West,Active,Associate,Mid,Female,2007-09-01,8807
EMP01854,49.9,101376.5,,56.98,,4.0,Finance,West,Active,Bachelor,Mid,Female,2017-06-20,5645
EMP01629,38.6,53833.58,4.38,28.47,1.0,5.0,Operations,West,Active,Bachelor,Lead,Female,2012-01-24,3347
EMP01046,30.8,88040.04,0.01,81.6,6.0,4.0,HR,East,Active,Master,Senior,Male,2005-11-20,2861
EMP01162,45.9,108713.08,4.64,58.89,6.0,5.0,HR,West,Inactive,Bachelor,Junior,Prefer not to say,2007-03-26,9534
EMP01728,41.5,65980.58,5.97,83.62,7.0,5.0,HR,Central,On Leave,Bachelor,Lead,Male,2015-09-02,8738
EMP01630,48.9,123741.2,12.26,82.46,3.0,,Marketing,East,Inactive,Bachelor,Senior,Female,2013-06-23,6501
EMP01289,40.8,169182.19,1.6,78.46,8.0,1.0,Product,South,Active,Associate,Manager,Male,2009-11-27,5600
EMP01590,29.4,93890.38,15.52,45.1,4.0,3.0,Engineering,West,Active,Bachelor,Junior,Female,2014-03-19,2198
EMP01915,37.0,73653.14,5.45,52.52,5.0,3.0,,South,Active,Bachelor,Mid,Male,2019-07-08,9141
EMP01977,33.5,52138.8,1.06,75.13,6.0,5.0,Marketing,North,Pending,Master,Senior,Non-binary,2012-01-09,3551
EMP01576,21.0,125345.06,0.65,49.8,4.0,4.0,Product,South,On Leave,,Junior,Male,2020-06-17,5831
EMP01316,38.2,107283.88,0.01,72.73,5.0,4.0,Finance,East,Active,,Lead,Male,2009-06-27,5715
EMP01917,44.1,87271.04,0.08,66.3,6.0,4.0,Marketing,East,Active,Bachelor,Senior,Female,2020-08-13,1491
EMP01231,30.7,146331.33,3.83,66.0,,1.0,Marketing,South,Terminated,High School,Junior,Male,2011-02-06,3352
EMP01810,29.1,116074.24,35.0,66.17,10.0,3.0,Finance,East,Active,Master,Mid,Male,2018-05-02,9705
EMP01699,47.2,61389.3,1.79,42.12,4.0,3.0,Engineering,East,Active,PhD,Junior,Female,2013-08-08,6918
EMP01847,40.9,58961.66,3.15,69.49,7.0,4.0,Marketing,Central,Active,Master,Junior,Female,2007-09-16,8242
EMP01712,37.0,95746.52,11.2,90.64,8.0,3.0,Engineering,Central,Pending,Bachelor,Lead,Male,2019-02-03,2907
EMP01077,38.9,67716.62,2.44,86.8,6.0,2.0,Engineering,Central,On Leave,Bachelor,Senior,Female,2019-12-20,1479
EMP01634,33.7,54716.92,3.31,51.28,5.0,4.0,Operations,East,Active,Master,Mid,Male,2010-10-17,1750
EMP01099,38.1,34093.58,7.62,95.59,7.0,4.0,engineering,North,Terminated,Master,Mid,Male,2015-06-10,5533
EMP01248,31.5,31868.66,6.29,58.95,11.0,4.0,Marketing,Central,Active,Associate,Junior,Male,2008-04-07,4816
EMP01820,48.7,32454.71,3.32,79.86,6.0,4.0,Operations,Central,Active,Master,Lead,Male,2005-09-18,8937
EMP01033,169.19823128003796,73269.63,0.67,93.8,9.0,1.0,HR,South,Inactive,Bachelor,Mid,Female,,2387
EMP01477,43.8,95865.72,2.57,37.79,5.0,3.0,Sales,West,Active,PhD,Senior,Male,2022-11-25,1765
EMP01671,265.7786589272432,59146.67,3.95,82.01,5.0,3.0,Engineering,Central,On Leave,Master,Junior,Male,2010-05-13,9577
EMP01086,33.0,32806.1,0.06,73.05,4.0,4.0,Product,,Pending,Bachelor,Lead,Female,2009-04-03,2721
EMP01470,32.2,156857.52,5.69,65.68,7.0,5.0,Marketing,West,Active,PhD,Junior,Male,2005-02-08,7537
EMP01226,48.9,52642.76,18.35,36.27,5.0,4.0,Engineering,East,Active,Associate,Junior,Male,2020-03-27,6184
EMP01775,44.2,86307.42,24.44,30.22,5.0,4.0,Engineering,Central,Active,Master,Mid,Female,2022-02-01,9184
EMP01332,29.0,30129.13,3.31,94.51,4.0,5.0,Marketing,,Active,High School,Manager,Female,2019-05-24,1955
EMP01234,31.5,94890.99,1.95,88.47,9.0,4.0,Marketing,West,,Bachelor,Senior,Male,2018-05-06,3843
EMP01589,46.3,111665.05,3.51,70.84,7.0,3.0,HR,East,Active,Master,Senior,Female,2013-07-03,1877
EMP01476,35.5,81552.21,4.5,57.51,8.0,4.0,Engineering,Central,Active,Bachelor,Mid,Female,2010-06-25,4622
EMP01913,40.5,78948.5,1.57,76.31,8.0,5.0,Sales,East,Active,Master,Mid,Female,2010-07-26,9466
EMP01893,48.7,65629.06,6.71,87.76,4.0,3.0,Sales,East,Active,Master,Senior,Female,2012-08-15,3897
EMP01600,,127574.12,3.46,69.75,3.0,4.0,Engineering,South,Active,Bachelor,Junior,Female,2007-06-05,3111
EMP01422,55.6,118094.24,1.36,,,5.0,Operations,West,Active,PhD,Manager,Prefer not to say,2008-07-23,5262
EMP01688,34.3,89415.04,0.51,86.5,6.0,3.0,Legal,,Active,High School,Director,Female,2006-03-22,2830
EMP01183,27.3,100388.78,28.44,72.52,1.0,5.0,Sales,West,Active,Bachelor,Lead,Female,2008-04-07,4107
EMP01618,45.3,57393.46,3.46,85.46,6.0,3.0,Engineering,,Active,Master,Director,Prefer not to say,2006-05-02,9450
EMP01333,,51782.46,2.85,87.0,8.0,3.0,Marketing,North,Inactive,Bachelor,Junior,,2012-06-20,6386
EMP01439,21.0,63713.32,0.29,93.24,5.0,5.0,Legal,East,Active,Master,Junior,Male,2007-02-04,4233
EMP01050,21.0,32575.59,,89.72,5.0,4.0,Engineering,North,Active,Master,Senior,Male,2008-09-22,7991
EMP01900,29.8,145789.54,0.29,82.37,4.0,4.0,Operations,South,Active,Associate,Mid,Male,2007-11-11,1111
EMP01006,35.7,71640.46,5.52,68.27,8.0,3.0,Engineering,West,Active,Bachelor,Junior,Male,2009-11-01,8554
EMP01530,29.0,100943.29,12.14,196.46640550095242,5.0,4.0,Sales,East,Active,Bachelor,Manager,Female,2023-10-13,8659
EMP01235,59.4,156399.61,2.66,86.31,5.0,4.0,Finance,East,Active,Bachelor,Mid,Female,2010-06-05,1882
EMP01487,31.5,53361.44,0.88,43.27,6.0,5.0,Engineering,East,On Leave,Master,Junior,Male,2009-01-09,7840
EMP01975,33.5,66755.43,11.35,86.41,,3.0,Sales,South,Pending,High School,Mid,Male,2005-05-11,2425
EMP01498,36.1,59250.56,0.26,61.8,4.0,3.0,Marketing,West,Active,Master,Mid,Male,2009-10-13,3097
EMP01922,27.7,55226.93,3.75,75.82,3.0,3.0,Finance,East,Active,Bachelor,Junior,Female,2017-07-03,1455
EMP01107,56.9,48895.73,2.76,83.76,3.0,3.0,Finance,South,Pending,PhD,Lead,Male,2007-07-06,3733
EMP01444,37.1,55277.92,3.12,45.34,3.0,2.0,Product,North,Active,Bachelor,Senior,Male,2020-01-13,8647
EMP01489,54.9,50058.99,2.61,59.3,6.0,5.0,Engineering,West,Active,Master,Junior,Female,2023-10-05,5850
EMP01647,21.0,40829.67,4.31,76.92,8.0,5.0,Finance,West,Active,Master,Junior,Male,2005-05-07,9558
EMP01013,40.4,86630.51,2.22,66.2,6.0,5.0,Engineering,Central,Terminated,Bachelor,Mid,Female,2008-01-01,5629
EMP01739,54.7,73912.72,0.52,66.47,7.0,5.0,Marketing,East,Active,Bachelor,Senior,Male,2005-12-10,4036
EMP01727,38.2,162025.6,3.94,70.21,4.0,3.0,Finance,South,Active,Associate,Mid,Female,2022-11-21,5158
EMP01191,33.5,70958.86,9.52,,4.0,4.0,Marketing,East,Active,Master,Mid,Male,2017-11-15,9446
EMP01971,39.3,76247.55,6.73,85.36,2.0,4.0,Engineering,North,Active,Master,Junior,Female,2008-06-13,3323
EMP01833,28.0,92351.58,1.4,93.67,4.0,5.0,Engineering,West,Inactive,Associate,Mid,Female,2013-02-12,9213
EMP01283,53.9,47467.69,0.33,61.43,6.0,4.0,Engineering,West,Inactive,PhD,Mid,Male,2018-04-08,8539
EMP01030,35.1,67649.1,1.18,76.92,2.0,3.0,Finance,Central,Active,Master,Junior,Female,2017-07-23,7333
EMP01170,,120302.69,7.75,,4.0,4.0,Marketing,North,,Master,Mid,Male,2013-07-08,4704
EMP01181,44.3,124132.34,4.16,92.7,3.0,5.0,Operations,East,Active,High School,Junior,Male,2016-02-19,5462
EMP01101,23.8,81385.46,10.82,87.37,8.0,3.0,Finance,North,Inactive,Master,Mid,,2015-01-11,4987
EMP01198,39.5,74605.4,1.08,65.66,6.0,5.0,Product,Central,Active,Bachelor,Senior,Female,2016-11-14,4649
EMP01496,43.4,57545.52,0.24,63.17,11.0,3.0,Sales,North,Active,Bachelor,Junior,Female,2016-11-20,9483
EMP01722,21.0,72137.84,1.4,80.31,5.0,3.0,Engineering,South,Inactive,Associate,Junior,Male,2017-09-07,7797
EMP01648,37.5,73793.12,,75.21,4.0,5.0,Marketing,South,Active,PhD,Mid,Male,2017-01-20,8163
EMP01472,21.0,95264.8,1.89,45.31,7.0,4.0,Engineering,North,Inactive,Bachelor,Mid,,2018-01-23,6350
EMP01958,42.6,137401.02,0.5,78.01,4.0,4.0,Finance,North,Active,Bachelor,Lead,Female,2005-01-12,2394
EMP01711,40.1,61063.89,13.08,73.72,12.0,5.0,HR,East,Active,Bachelor,,Male,2012-02-16,5756
EMP01374,47.6,87510.15,3.02,57.03,6.0,3.0,Finance,Central,Inactive,Master,Junior,Female,2023-10-09,5955
EMP01679,47.4,83364.28,12.27,55.56,7.0,5.0,Marketing,North,Pending,Master,Manager,Prefer not to say,2005-01-04,8095
EMP01908,45.5,52068.1,6.14,85.52,2.0,5.0,Engineering,Central,Active,Bachelor,Lead,Female,2005-08-26,9870
EMP01649,35.7,35839.67,10.49,49.33,5.0,3.0,Engineering,North,Inactive,Bachelor,Senior,Female,2014-01-14,8701
EMP01798,44.8,109974.46,3.19,52.84,5.0,3.0,Sales,Central,Active,Bachelor,Director,Female,2012-07-25,2995
EMP01848,62.6,67980.08,3.06,87.64,5.0,4.0,Engineering,West,Active,Associate,Mid,Female,2021-02-01,8573
EMP01461,57.6,83639.15,4.64,68.95,7.0,5.0,Engineering,East,Active,Master,Lead,Male,2011-11-11,7402
EMP01414,50.8,38475.8,20.09,69.42,10.0,4.0,Operations,North,Inactive,Bachelor,Director,Female,2022-11-16,5379
EMP01132,38.7,123780.42,4.37,72.9,,3.0,Marketing,East,Active,High School,Junior,Female,2016-01-03,5227
